time,x-acceleration,y-acceleration,z-acceleration,output
6.8,0.273,-0.189,0.279,piano
6.82,0.234,-0.135,0.153,piano
6.84,0.131,-0.097,0.087,piano
6.86,0.044,-0.054,0.167,piano
6.88,0.057,0.016,0.229,piano
6.9,-0.012,0.08,0.302,piano
6.92,0.044,0.357,0.249,piano
6.94,1.378,1.628,1.762,piano
6.96,1.02,0.785,2,piano
6.98,-0.321,-0.234,1.461,piano
7,0.454,-0.084,0.408,piano
7.02,0.401,0.086,0.308,piano
7.04,0.552,0.198,0.464,piano
7.06,0.448,0.228,0.731,piano
7.08,0.264,0.238,1.023,piano
7.1,0.259,0.27,1.146,piano
7.12,0.362,0.275,1.04,piano
7.14,0.461,0.215,0.828,piano
7.16,0.43,0.185,0.702,piano
7.18,0.41,0.208,0.725,piano
7.2,0.426,0.245,0.855,piano
7.22,0.402,0.228,0.994,piano
7.24,0.354,0.204,1.045,piano
7.26,0.361,0.182,0.983,piano
7.28,0.383,0.164,0.9,piano
7.3,0.408,0.177,0.874,piano
7.32,0.436,0.181,0.947,piano
7.34,0.455,0.177,1.066,piano
7.36,0.463,0.175,1.187,piano
7.38,0.41,0.192,1.266,piano
7.4,0.329,0.221,1.281,piano
7.42,0.409,0.294,1.331,piano
7.44,0.513,0.412,1.354,piano
7.46,0.553,0.41,1.283,piano
7.48,0.684,0.368,1.167,piano
7.5,0.744,0.294,1.095,piano
7.52,0.611,0.216,1.033,piano
7.54,0.506,0.124,0.909,piano
7.56,0.48,0.076,0.847,piano
7.58,0.409,0.006,0.77,piano
7.6,0.353,-0.076,0.633,piano
7.62,0.357,-0.114,0.547,piano
7.64,0.428,-0.13,0.551,piano
7.66,0.394,-0.158,0.564,piano
7.68,0.337,-0.198,0.526,piano
7.7,0.316,-0.25,0.441,piano
7.72,0.276,-0.283,0.352,piano
7.74,0.264,-0.294,0.334,piano
7.76,0.27,-0.293,0.331,piano
7.78,0.234,-0.292,0.336,piano
7.8,0.149,-0.295,0.249,piano
7.82,0.087,-0.264,0.151,piano
7.84,0.123,-0.195,0.096,piano
7.86,0.132,-0.161,0.115,piano
7.88,0.041,-0.105,0.133,piano
7.9,-0.052,-0.004,0.074,piano
7.92,-0.18,0.173,-0.026,piano
7.94,1.182,0.921,0.915,piano
7.96,1.196,1.456,2,piano
7.98,-0.518,-0.439,2,piano
8,-0.294,-0.079,1.405,piano
8.02,0.055,-0.067,0.299,piano
8.04,0.124,-0.182,0.247,piano
8.06,0.335,-0.045,0.547,piano
8.08,0.485,0.14,0.928,piano
8.1,0.396,0.237,1.193,piano
8.12,0.18,0.266,1.236,piano
8.14,0.091,0.214,1.083,piano
8.16,0.227,0.157,0.879,piano
8.18,0.391,0.139,0.767,piano
8.2,0.496,0.15,0.77,piano
8.22,0.52,0.198,0.856,piano
8.24,0.451,0.225,0.956,piano
8.26,0.336,0.211,0.98,piano
