time,x-acceleration,y-acceleration,z-acceleration,output
11.98,0.892,0.186,0.44,guitar
12,0.913,0.19,0.419,guitar
12.02,0.908,0.184,0.398,guitar
12.04,0.882,0.172,0.382,guitar
12.06,0.862,0.157,0.378,guitar
12.08,0.84,0.141,0.375,guitar
12.1,0.87,0.141,0.407,guitar
12.12,1.047,0.162,0.441,guitar
12.14,1.17,0.174,0.461,guitar
12.16,1.163,0.182,0.486,guitar
12.18,1.146,0.219,0.511,guitar
12.2,1.103,0.217,0.523,guitar
12.22,1.02,0.201,0.549,guitar
12.24,0.953,0.161,0.555,guitar
12.26,1.015,0.105,0.477,guitar
12.28,1.022,0.033,0.351,guitar
12.3,0.997,-0.049,0.206,guitar
12.32,0.933,-0.13,0.091,guitar
12.34,0.884,-0.23,-0.009,guitar
12.36,0.851,-0.257,-0.065,guitar
12.38,0.823,-0.329,-0.129,guitar
12.4,0.794,-0.327,-0.187,guitar
12.42,0.743,-0.297,-0.194,guitar
12.44,0.666,-0.28,-0.158,guitar
12.46,0.575,-0.244,-0.135,guitar
12.48,0.471,-0.224,-0.128,guitar
12.5,0.384,-0.21,-0.129,guitar
12.52,0.397,-0.15,-0.17,guitar
12.54,0.622,-0.113,-0.198,guitar
12.56,1.051,-0.133,-0.091,guitar
12.58,1.466,-0.159,-0.127,guitar
12.6,1.834,-0.219,-0.527,guitar
12.62,0.513,-0.581,-0.868,guitar
12.64,1.361,0.117,0.53,guitar
12.66,0.527,-0.073,0.376,guitar
12.68,0.23,0.125,0.602,guitar
12.7,0.831,0.361,0.876,guitar
12.72,1.271,0.179,0.745,guitar
12.74,1.353,0.122,0.486,guitar
12.76,1.22,0.062,0.37,guitar
12.78,1.015,0.051,0.374,guitar
12.8,0.798,0.063,0.43,guitar
12.82,0.692,0.091,0.505,guitar
12.84,0.748,0.126,0.541,guitar
12.86,0.859,0.146,0.502,guitar
12.88,0.936,0.167,0.454,guitar
12.9,0.929,0.159,0.431,guitar
12.92,0.898,0.163,0.434,guitar
12.94,0.873,0.144,0.437,guitar
12.96,0.891,0.139,0.437,guitar
12.98,0.896,0.133,0.44,guitar
13,0.881,0.13,0.452,guitar
13.02,0.862,0.13,0.472,guitar
13.04,0.872,0.144,0.508,guitar
13.06,0.914,0.131,0.526,guitar
13.08,0.921,0.092,0.54,guitar
13.1,0.923,0.108,0.543,guitar
13.12,0.961,0.149,0.528,guitar
13.14,1.033,0.191,0.556,guitar
13.16,1.051,0.244,0.627,guitar
13.18,0.926,0.266,0.695,guitar
13.2,0.812,0.255,0.747,guitar
13.22,0.811,0.246,0.776,guitar
13.24,0.818,0.124,0.736,guitar
13.26,0.826,0.028,0.597,guitar
13.28,0.826,-0.107,0.321,guitar
13.3,0.883,-0.233,-0.012,guitar
13.32,0.904,-0.298,-0.167,guitar
13.34,0.897,-0.392,-0.192,guitar
13.36,0.978,-0.351,-0.124,guitar
13.38,0.938,-0.294,-0.056,guitar
13.4,0.783,-0.25,-0.032,guitar
