time,x-acceleration,y-acceleration,z-acceleration,output
30.42,0.325,-0.086,-0.299,guitar
30.44,0.401,-0.009,-0.34,guitar
30.46,0.459,0.045,-0.368,guitar
30.48,0.624,0.024,-0.387,guitar
30.5,0.983,0.006,-0.469,guitar
30.52,1.625,-0.039,-0.686,guitar
30.54,2,-0.184,-1.003,guitar
30.56,2,-0.426,-1.272,guitar
30.58,1.418,-0.272,-0.701,guitar
30.6,-0.446,-0.028,0.494,guitar
30.62,-1.102,0.607,0.947,guitar
30.64,0.914,0.325,0.89,guitar
30.66,1.494,0.07,0.457,guitar
30.68,1.572,-0.132,0.302,guitar
30.7,1.49,-0.121,0.388,guitar
30.72,1.071,-0.002,0.33,guitar
30.74,0.918,0.052,0.248,guitar
30.76,0.886,0.072,0.246,guitar
30.78,0.827,0.094,0.281,guitar
30.8,0.802,0.096,0.335,guitar
30.82,0.762,0.113,0.371,guitar
30.84,0.745,0.134,0.401,guitar
30.86,0.782,0.134,0.432,guitar
30.88,0.842,0.138,0.439,guitar
30.9,0.899,0.128,0.42,guitar
30.92,0.92,0.1,0.387,guitar
30.94,0.932,0.092,0.359,guitar
30.96,0.911,0.071,0.34,guitar
30.98,0.877,0.056,0.335,guitar
31,0.856,0.047,0.342,guitar
31.02,0.84,0.037,0.345,guitar
31.04,0.845,0.027,0.357,guitar
31.06,0.974,0.026,0.417,guitar
31.08,1.131,0.024,0.478,guitar
31.1,1.192,0.035,0.506,guitar
31.12,1.152,0.073,0.525,guitar
31.14,1.162,0.117,0.543,guitar
31.16,1.157,0.148,0.53,guitar
31.18,1.117,0.105,0.468,guitar
31.2,1.121,0.043,0.408,guitar
31.22,1.067,-0.025,0.308,guitar
31.24,0.968,-0.076,0.159,guitar
31.26,1.019,-0.131,0.041,guitar
31.28,0.946,-0.163,-0.038,guitar
31.3,0.736,-0.23,-0.125,guitar
31.32,0.507,-0.232,-0.303,guitar
31.34,0.552,-0.235,-0.453,guitar
31.36,0.663,-0.259,-0.479,guitar
31.38,0.637,-0.239,-0.486,guitar
31.4,0.552,-0.211,-0.46,guitar
31.42,0.416,-0.153,-0.458,guitar
31.44,0.4,-0.108,-0.431,guitar
31.46,0.434,-0.084,-0.468,guitar
31.48,0.515,-0.041,-0.565,guitar
31.5,0.509,-0.055,-0.597,guitar
31.52,0.474,-0.021,-0.582,guitar
31.54,1.067,0,-0.337,guitar
31.56,1.466,-0.015,-0.608,guitar
31.58,1.794,-0.035,-1.358,guitar
31.6,1.834,-0.196,-1.704,guitar
31.62,1.234,-0.549,-1.903,guitar
31.64,0.596,-0.47,-1.158,guitar
31.66,0.038,-0.101,0.112,guitar
31.68,-1.14,0.481,0.904,guitar
31.7,0.507,0.485,1.023,guitar
31.72,1.57,-0.012,0.352,guitar
31.74,1.679,-0.035,0.031,guitar
31.76,1.524,0.025,-0.029,guitar
31.78,1.29,0.048,0.003,guitar
31.8,1.226,0.067,0.131,guitar
31.82,1.008,0.088,0.209,guitar
31.84,0.829,0.111,0.242,guitar
31.86,0.807,0.105,0.26,guitar
31.88,0.839,0.099,0.253,guitar
31.9,0.867,0.103,0.235,guitar
31.92,0.893,0.116,0.22,guitar
31.94,0.919,0.128,0.203,guitar
31.96,0.947,0.116,0.187,guitar
31.98,0.953,0.096,0.174,guitar
32,0.943,0.091,0.156,guitar
32.02,0.957,0.079,0.149,guitar
32.04,1,0.061,0.158,guitar
32.06,1.05,0.05,0.195,guitar
32.08,1.115,0.042,0.266,guitar
32.1,1.166,0.016,0.335,guitar
32.12,1.181,0.006,0.365,guitar
32.14,1.274,0,0.421,guitar
32.16,1.331,0.067,0.496,guitar
32.18,1.195,0.127,0.526,guitar
32.2,1.034,0.157,0.46,guitar
32.22,0.921,0.067,0.196,guitar
32.24,1.112,-0.125,0.023,guitar
32.26,1.016,-0.083,-0.184,guitar
32.28,0.91,-0.273,-0.303,guitar
32.3,0.815,-0.205,-0.357,guitar
32.32,0.794,-0.237,-0.413,guitar
32.34,0.661,-0.208,-0.461,guitar
32.36,0.55,-0.217,-0.471,guitar
32.38,0.564,-0.212,-0.437,guitar
32.4,0.519,-0.187,-0.374,guitar
32.42,0.48,-0.189,-0.369,guitar
32.44,0.392,-0.175,-0.385,guitar
