time,x-acceleration,y-acceleration,z-acceleration,output
10.68,-0.219,0.195,0.882,unknown
10.7,-0.33,0.175,0.716,unknown
10.72,-0.377,0.162,0.692,unknown
10.74,-0.373,0.124,0.85,unknown
10.76,-0.392,0.27,0.903,unknown
10.78,-0.394,0.401,0.89,unknown
10.8,-0.404,0.5,0.912,unknown
10.82,-0.415,0.505,0.868,unknown
10.84,-0.42,0.434,0.814,unknown
10.86,-0.435,0.377,0.768,unknown
10.88,-0.449,0.367,0.751,unknown
10.9,-0.481,0.381,0.719,unknown
10.92,-0.514,0.39,0.64,unknown
10.94,-0.544,0.44,0.604,unknown
10.96,-0.532,0.481,0.659,unknown
10.98,-0.521,0.48,0.706,unknown
11,-0.517,0.457,0.68,unknown
11.02,-0.506,0.428,0.708,unknown
11.04,-0.491,0.414,0.747,unknown
11.06,-0.484,0.4,0.732,unknown
11.08,-0.47,0.352,0.779,unknown
11.1,-0.461,0.333,0.767,unknown
11.12,-0.447,0.323,0.71,unknown
11.14,-0.424,0.322,0.698,unknown
11.16,-0.378,0.257,0.788,unknown
11.18,-0.31,0.239,0.894,unknown
11.2,-0.27,0.23,0.973,unknown
11.22,-0.232,0.253,1.055,unknown
11.24,-0.216,0.257,1.08,unknown
11.26,-0.233,0.22,1.028,unknown
11.28,-0.247,0.197,0.99,unknown
11.3,-0.267,0.25,0.971,unknown
11.32,-0.288,0.3,0.96,unknown
11.34,-0.305,0.303,0.948,unknown
11.36,-0.309,0.293,0.948,unknown
11.38,-0.33,0.303,0.901,unknown
11.4,-0.363,0.317,0.856,unknown
11.42,-0.369,0.338,0.866,unknown
11.44,-0.376,0.31,0.837,unknown
11.46,-0.393,0.276,0.812,unknown
11.48,-0.396,0.295,0.807,unknown
11.5,-0.396,0.314,0.836,unknown
11.52,-0.391,0.349,0.861,unknown
11.54,-0.403,0.325,0.868,unknown
11.56,-0.407,0.307,0.858,unknown
11.58,-0.415,0.349,0.849,unknown
11.6,-0.42,0.39,0.876,unknown
11.62,-0.425,0.389,0.88,unknown
11.64,-0.449,0.385,0.79,unknown
11.66,-0.475,0.402,0.722,unknown
11.68,-0.48,0.393,0.748,unknown
11.7,-0.487,0.39,0.75,unknown
11.72,-0.502,0.369,0.718,unknown
11.74,-0.505,0.39,0.727,unknown
11.76,-0.507,0.431,0.726,unknown
11.78,-0.509,0.442,0.703,unknown
11.8,-0.51,0.457,0.674,unknown
11.82,-0.497,0.459,0.705,unknown
11.84,-0.483,0.472,0.779,unknown
11.86,-0.482,0.483,0.76,unknown
11.88,-0.463,0.475,0.751,unknown
11.9,-0.451,0.467,0.818,unknown
11.92,-0.444,0.456,0.815,unknown
11.94,-0.442,0.461,0.779,unknown
