time,x-acceleration,y-acceleration,z-acceleration,output
53.48,0.59,0.006,0.652,piano
53.5,0.585,-0.056,0.547,piano
53.52,0.511,-0.108,0.458,piano
53.54,0.422,-0.163,0.366,piano
53.56,0.312,-0.228,0.292,piano
53.58,0.219,-0.253,0.183,piano
53.6,0.183,-0.271,0.085,piano
53.62,0.193,-0.315,0.071,piano
53.64,0.213,-0.306,0.124,piano
53.66,0.168,-0.278,0.141,piano
53.68,0.054,-0.298,0.051,piano
53.7,0.091,-0.251,0.041,piano
53.72,0.177,-0.179,0.31,piano
53.74,0.171,-0.161,0.622,piano
53.76,0.076,-0.165,0.548,piano
53.78,0.033,-0.041,0.287,piano
53.8,0.471,0.174,0.55,piano
53.82,0.639,0.287,1.096,piano
53.84,0.636,0.292,1.391,piano
53.86,1.112,0.36,1.763,piano
53.88,1.368,0.373,1.98,piano
53.9,0.847,0.545,1.332,piano
53.92,1.477,0.916,1.395,piano
53.94,1.305,0.271,2,piano
53.96,0.382,0.025,1.228,piano
53.98,0.57,0.166,0.715,piano
54,0.582,0.152,0.859,piano
54.02,0.397,0.126,0.794,piano
54.04,0.517,0.085,0.681,piano
54.06,0.563,0.108,0.628,piano
54.08,0.475,0.141,0.569,piano
54.1,0.5,0.146,0.558,piano
54.12,0.571,0.143,0.608,piano
54.14,0.521,0.152,0.594,piano
54.16,0.482,0.146,0.558,piano
54.18,0.496,0.12,0.548,piano
54.2,0.512,0.104,0.578,piano
54.22,0.53,0.118,0.62,piano
54.24,0.576,0.149,0.694,piano
54.26,0.589,0.152,0.754,piano
54.28,0.535,0.14,0.745,piano
54.3,0.514,0.126,0.718,piano
54.32,0.53,0.112,0.731,piano
54.34,0.594,0.116,0.932,piano
54.36,0.63,0.141,1.111,piano
54.38,0.579,0.104,1.126,piano
54.4,0.638,0.085,1.206,piano
54.42,0.865,0.117,1.409,piano
54.44,0.963,0.19,1.496,piano
54.46,0.85,0.262,1.372,piano
