,time,x-acceleration,y-acceleration,z-acceleration,output
37329,746.5799999999998,0.7,1.424,-0.284,unknown
37330,746.5999999999998,0.51,1.4,-0.347,unknown
37331,746.6199999999998,0.316,1.249,-0.485,unknown
37332,746.6399999999998,0.375,1.024,-0.542,unknown
37333,746.6599999999999,0.485,0.796,-0.456,unknown
37334,746.6799999999998,0.495,0.704,-0.306,unknown
37335,746.6999999999998,0.322,0.584,-0.209,unknown
37336,746.7199999999998,0.164,0.427,-0.156,unknown
37337,746.7399999999998,0.123,0.338,-0.068,unknown
37338,746.7599999999998,0.171,0.335,0.058,unknown
37339,746.7799999999997,0.235,0.456,0.161,unknown
37340,746.7999999999998,0.202,0.564,0.177,unknown
37341,746.8199999999998,0.117,0.6,0.196,unknown
37342,746.8399999999998,0.179,0.675,0.268,unknown
37343,746.8599999999998,0.33,0.84,0.524,unknown
37344,746.8799999999998,0.457,0.932,0.586,unknown
37345,746.8999999999999,0.392,0.916,0.467,unknown
37346,746.9199999999998,0.5,1.016,0.518,unknown
37347,746.9399999999998,0.733,1.021,0.649,unknown
37348,746.9599999999998,0.641,0.842,0.623,unknown
37349,746.9799999999998,0.635,0.829,0.726,unknown
37350,746.9999999999998,0.812,0.88,0.802,unknown
37351,747.0199999999998,1.437,0.867,1.103,unknown
37352,747.0399999999998,1.537,0.697,1.289,unknown
37353,747.0599999999998,0.27,0.681,0.94,unknown
37354,747.0799999999998,-0.317,0.565,0.565,unknown
37355,747.0999999999998,0.82,0.433,0.749,unknown
37356,747.1199999999998,0.868,0.352,0.696,unknown
37357,747.1399999999998,0.568,0.368,0.695,unknown
37358,747.1599999999999,0.597,0.382,0.709,unknown
37359,747.1799999999998,0.605,0.364,0.678,unknown
37360,747.1999999999998,0.587,0.33,0.701,unknown
37361,747.2199999999998,0.652,0.321,0.694,unknown
37362,747.2399999999998,0.698,0.285,0.684,unknown
37363,747.2599999999998,0.716,0.268,0.653,unknown
37364,747.2799999999997,0.815,0.247,0.603,unknown
37365,747.2999999999998,0.787,0.293,0.584,unknown
37366,747.3199999999998,0.855,0.218,0.641,unknown
37367,747.3399999999998,0.756,0.193,0.667,unknown
37368,747.3599999999998,0.77,0.202,0.694,unknown
37369,747.3799999999998,0.769,0.249,0.676,unknown
37370,747.3999999999999,0.742,0.22,0.675,unknown
37371,747.4199999999998,0.781,0.177,0.657,unknown
37372,747.4399999999998,0.788,0.175,0.659,unknown
37373,747.4599999999998,0.756,0.203,0.678,unknown
37374,747.4799999999998,0.698,0.226,0.697,unknown
37375,747.4999999999998,0.674,0.232,0.724,unknown
37376,747.5199999999998,0.611,0.22,0.756,unknown
37377,747.5399999999998,0.488,0.198,0.794,unknown
37378,747.5599999999998,0.473,0.186,0.823,unknown
37379,747.5799999999998,0.456,0.199,0.844,unknown
37380,747.5999999999998,0.44,0.187,0.836,unknown
37381,747.6199999999998,0.457,0.191,0.83,unknown
37382,747.6399999999998,0.503,0.192,0.812,unknown
37383,747.6599999999999,0.577,0.169,0.819,unknown
37384,747.6799999999998,0.599,0.202,0.797,unknown
37385,747.6999999999998,0.63,0.273,0.804,unknown
37386,747.7199999999998,0.605,0.37,0.801,unknown
37387,747.7399999999998,0.52,0.338,0.78,unknown
37388,747.7599999999998,0.402,0.359,0.801,unknown
37389,747.7799999999997,0.503,0.309,0.75,unknown
37390,747.7999999999998,0.615,0.316,0.783,unknown
37391,747.8199999999998,0.698,0.454,0.796,unknown
37392,747.8399999999998,0.533,0.256,0.776,unknown
37393,747.8599999999998,0.621,0.056,0.801,unknown
37394,747.8799999999998,0.673,0.254,0.839,unknown
37395,747.8999999999999,0.621,0.084,0.879,unknown
37396,747.9199999999998,0.431,0.084,0.975,unknown
37397,747.9399999999998,0.371,0.194,1.001,unknown
37398,747.9599999999998,0.357,0.358,1.008,unknown
37399,747.9799999999998,0.286,0.206,0.861,unknown
37400,747.9999999999998,0.093,0.1,0.832,unknown
37401,748.0199999999998,0.395,0.244,0.848,unknown
37402,748.0399999999998,0.136,0.071,0.721,unknown
37403,748.0599999999998,0.277,0.099,0.821,unknown
37404,748.0799999999998,1.005,0.42,1.074,unknown
37405,748.0999999999998,0.979,0.438,0.872,unknown
37406,748.1199999999998,0.131,0.283,0.68,unknown
37407,748.1399999999998,0.0,0.355,0.691,unknown
37408,748.1599999999999,-0.04,0.348,0.822,unknown
37409,748.1799999999998,0.182,0.438,1.031,unknown
37410,748.1999999999998,0.305,0.308,0.926,unknown
37411,748.2199999999998,0.326,0.246,0.959,unknown
37412,748.2399999999998,0.401,0.196,0.977,unknown
37413,748.2599999999998,0.354,0.065,0.971,unknown
37414,748.2799999999997,0.37,0.187,1.0,unknown
37415,748.2999999999998,0.319,0.2,0.951,unknown
37416,748.3199999999998,0.18,0.145,0.944,unknown
37417,748.3399999999998,0.195,0.18,0.93,unknown
37418,748.3599999999998,0.316,0.201,0.926,unknown
37419,748.3799999999998,0.292,0.189,0.928,unknown
37420,748.3999999999999,0.264,0.176,0.933,unknown
37421,748.4199999999998,0.36,0.184,0.921,unknown
37422,748.4399999999998,0.46,0.198,0.902,unknown
37423,748.4599999999998,0.443,0.189,0.898,unknown
37424,748.4799999999998,0.424,0.188,0.894,unknown
37425,748.4999999999998,0.462,0.216,0.893,unknown
37426,748.5199999999998,0.468,0.236,0.901,unknown
37427,748.5399999999998,0.432,0.23,0.892,unknown
37428,748.5599999999998,0.384,0.213,0.893,unknown
37429,748.5799999999998,0.357,0.216,0.905,unknown
37430,748.5999999999998,0.309,0.223,0.91,unknown
37431,748.6199999999998,0.314,0.227,0.904,unknown
37432,748.6399999999998,0.384,0.236,0.888,unknown
37433,748.6599999999999,0.475,0.232,0.875,unknown
37434,748.6799999999998,0.482,0.225,0.887,unknown
37435,748.6999999999998,0.395,0.229,0.893,unknown
37436,748.7199999999998,0.333,0.231,0.896,unknown
37437,748.7399999999998,0.358,0.263,0.89,unknown
37438,748.7599999999998,0.407,0.277,0.871,unknown
37439,748.7799999999997,0.502,0.264,0.856,unknown
37440,748.7999999999998,0.509,0.262,0.875,unknown
37441,748.8199999999998,0.383,0.265,0.887,unknown
37442,748.8399999999998,0.323,0.258,0.886,unknown
37443,748.8599999999998,0.395,0.249,0.883,unknown
37444,748.8799999999998,0.481,0.241,0.868,unknown
37445,748.8999999999999,0.5,0.228,0.856,unknown
37446,748.9199999999998,0.469,0.23,0.861,unknown
37447,748.9399999999998,0.449,0.239,0.854,unknown
37448,748.9599999999998,0.477,0.241,0.852,unknown
37449,748.9799999999998,0.483,0.242,0.858,unknown
37450,748.9999999999998,0.466,0.243,0.861,unknown
37451,749.0199999999998,0.459,0.241,0.863,unknown
37452,749.0399999999998,0.456,0.236,0.866,unknown
37453,749.0599999999998,0.45,0.236,0.862,unknown
37454,749.0799999999998,0.444,0.237,0.862,unknown
37455,749.0999999999998,0.45,0.233,0.861,unknown
37456,749.1199999999998,0.47,0.235,0.859,unknown
37457,749.1399999999998,0.488,0.232,0.854,unknown
37458,749.1599999999999,0.478,0.229,0.85,unknown
37459,749.1799999999998,0.455,0.232,0.854,unknown
37460,749.1999999999998,0.457,0.234,0.854,unknown
37461,749.2199999999998,0.476,0.236,0.854,unknown
37462,749.2399999999998,0.491,0.238,0.852,unknown
37463,749.2599999999998,0.501,0.235,0.849,unknown
37464,749.2799999999997,0.5,0.234,0.844,unknown
37465,749.2999999999998,0.494,0.231,0.847,unknown
37466,749.3199999999998,0.477,0.235,0.85,unknown
37467,749.3399999999998,0.467,0.233,0.853,unknown
37468,749.3599999999998,0.483,0.232,0.848,unknown
37469,749.3799999999998,0.497,0.231,0.843,unknown
37470,749.3999999999999,0.485,0.23,0.849,unknown
37471,749.4199999999998,0.458,0.23,0.854,unknown
37472,749.4399999999998,0.456,0.231,0.85,unknown
37473,749.4599999999998,0.474,0.227,0.845,unknown
37474,749.4799999999998,0.494,0.224,0.839,unknown
37475,749.4999999999998,0.532,0.224,0.831,unknown
37476,749.5199999999998,0.562,0.23,0.828,unknown
37477,749.5399999999998,0.558,0.239,0.823,unknown
37478,749.5599999999998,0.529,0.242,0.83,unknown
37479,749.5799999999998,0.509,0.235,0.837,unknown
37480,749.5999999999998,0.503,0.229,0.838,unknown
37481,749.6199999999998,0.516,0.229,0.832,unknown
37482,749.6399999999998,0.511,0.228,0.836,unknown
37483,749.6599999999999,0.491,0.224,0.842,unknown
37484,749.6799999999998,0.471,0.225,0.847,unknown
37485,749.6999999999998,0.473,0.225,0.843,unknown
37486,749.7199999999998,0.491,0.226,0.847,unknown
37487,749.7399999999998,0.476,0.231,0.851,unknown
37488,749.7599999999998,0.474,0.23,0.844,unknown
37489,749.7799999999997,0.489,0.227,0.848,unknown
37490,749.7999999999998,0.483,0.226,0.847,unknown
37491,749.8199999999998,0.491,0.227,0.84,unknown
37492,749.8399999999998,0.508,0.228,0.84,unknown
37493,749.8599999999998,0.515,0.228,0.838,unknown
37494,749.8799999999998,0.512,0.225,0.836,unknown
37495,749.8999999999999,0.511,0.225,0.839,unknown
37496,749.9199999999998,0.492,0.228,0.848,unknown
37497,749.9399999999998,0.467,0.227,0.847,unknown
37498,749.9599999999998,0.488,0.224,0.843,unknown
37499,749.9799999999998,0.514,0.227,0.841,unknown
37500,749.9999999999998,0.506,0.226,0.843,unknown
37501,750.0199999999998,0.487,0.225,0.849,unknown
37502,750.0399999999998,0.479,0.225,0.847,unknown
37503,750.0599999999998,0.481,0.224,0.846,unknown
37504,750.0799999999998,0.489,0.226,0.846,unknown
37505,750.0999999999998,0.496,0.227,0.843,unknown
37506,750.1199999999998,0.505,0.227,0.842,unknown
37507,750.1399999999998,0.5,0.229,0.841,unknown
37508,750.1599999999999,0.497,0.226,0.841,unknown
37509,750.1799999999998,0.5,0.226,0.838,unknown
37510,750.1999999999998,0.502,0.227,0.838,unknown
37511,750.2199999999998,0.509,0.226,0.833,unknown
37512,750.2399999999998,0.522,0.228,0.831,unknown
37513,750.2599999999998,0.519,0.227,0.831,unknown
37514,750.2799999999997,0.517,0.226,0.828,unknown
37515,750.2999999999998,0.524,0.226,0.828,unknown
37516,750.3199999999998,0.525,0.226,0.83,unknown
37517,750.3399999999998,0.523,0.225,0.828,unknown
37518,750.3599999999998,0.529,0.227,0.825,unknown
37519,750.3799999999998,0.535,0.227,0.825,unknown
37520,750.3999999999999,0.532,0.226,0.826,unknown
37521,750.4199999999998,0.528,0.225,0.825,unknown
37522,750.4399999999998,0.532,0.227,0.825,unknown
37523,750.4599999999998,0.53,0.225,0.826,unknown
37524,750.4799999999998,0.529,0.225,0.828,unknown
37525,750.4999999999998,0.507,0.222,0.82,unknown
37526,750.5199999999998,0.463,0.217,0.82,unknown
37527,750.5399999999998,0.443,0.234,0.834,unknown
37528,750.5599999999998,0.596,0.277,0.862,unknown
37529,750.5799999999998,0.549,0.232,0.8,unknown
37530,750.5999999999998,0.482,0.272,0.862,unknown
37531,750.6199999999998,0.516,0.242,0.821,unknown
37532,750.6399999999998,0.653,-0.005,0.719,unknown
37533,750.6599999999999,0.69,-0.012,0.683,unknown
37534,750.6799999999998,0.683,0.077,0.712,unknown
37535,750.6999999999998,0.809,0.124,0.775,unknown
37536,750.7199999999998,0.703,0.122,0.797,unknown
37537,750.7399999999998,0.518,0.093,0.768,unknown
37538,750.7599999999998,0.624,0.09,0.751,unknown
37539,750.7799999999997,0.772,0.073,0.741,unknown
37540,750.7999999999998,0.78,0.052,0.696,unknown
37541,750.8199999999998,0.893,0.061,0.565,unknown
37542,750.8399999999998,0.993,0.262,0.299,unknown
37543,750.8599999999998,1.398,0.236,0.476,unknown
37544,750.8799999999998,1.19,0.034,0.51,unknown
37545,750.8999999999999,1.007,-0.02,0.516,unknown
37546,750.9199999999998,0.869,0.019,0.424,unknown
37547,750.9399999999998,0.745,0.076,0.358,unknown
37548,750.9599999999998,0.669,0.069,0.404,unknown
37549,750.9799999999998,0.601,0.009,0.51,unknown
37550,750.9999999999998,0.592,-0.002,0.656,unknown
37551,751.0199999999998,0.547,0.051,0.751,unknown
37552,751.0399999999998,0.476,0.135,0.801,unknown
37553,751.0599999999998,0.458,0.284,0.85,unknown
37554,751.0799999999998,0.304,0.313,0.806,unknown
37555,751.0999999999998,0.113,0.336,0.869,unknown
37556,751.1199999999998,0.249,0.614,1.167,unknown
37557,751.1399999999998,0.19,0.825,1.321,unknown
37558,751.1599999999999,0.047,0.752,1.216,unknown
37559,751.1799999999998,0.067,0.562,0.937,unknown
37560,751.1999999999998,0.194,0.416,0.691,unknown
37561,751.2199999999998,0.477,0.357,0.489,unknown
37562,751.2399999999998,0.723,0.32,0.273,unknown
37563,751.2599999999998,0.807,0.202,0.085,unknown
37564,751.2799999999997,0.711,0.124,-0.002,unknown
37565,751.2999999999998,0.679,0.013,-0.119,unknown
37566,751.3199999999998,0.786,-0.064,-0.178,unknown
37567,751.3399999999998,0.753,-0.083,-0.156,unknown
37568,751.3599999999998,0.679,-0.115,-0.007,unknown
37569,751.3799999999998,0.666,-0.133,0.234,unknown
37570,751.3999999999999,0.689,-0.137,0.309,unknown
37571,751.4199999999998,0.664,-0.228,0.287,unknown
37572,751.4399999999998,0.744,-0.331,0.196,unknown
37573,751.4599999999998,0.949,-0.231,0.167,unknown
37574,751.4799999999998,1.275,-0.096,0.138,unknown
37575,751.4999999999998,1.152,0.051,-0.007,unknown
37576,751.5199999999998,1.394,0.125,0.053,unknown
37577,751.5399999999998,2.0,0.784,0.491,unknown
37578,751.5599999999998,1.921,0.769,0.308,unknown
37579,751.5799999999998,1.152,0.462,0.304,unknown
37580,751.5999999999998,0.476,0.161,0.285,unknown
37581,751.6199999999998,0.124,-0.104,0.136,unknown
37582,751.6399999999998,0.07,0.16,0.159,unknown
37583,751.6599999999999,0.503,0.473,0.377,unknown
37584,751.6799999999998,0.992,0.565,0.533,unknown
37585,751.6999999999998,1.249,0.614,0.486,unknown
37586,751.7199999999998,1.263,0.576,0.383,unknown
37587,751.7399999999998,1.037,0.493,0.327,unknown
37588,751.7599999999998,0.773,0.414,0.226,unknown
37589,751.7799999999997,0.614,0.378,0.216,unknown
37590,751.7999999999998,0.635,0.416,0.25,unknown
37591,751.8199999999998,0.796,0.498,0.297,unknown
37592,751.8399999999998,0.928,0.543,0.314,unknown
37593,751.8599999999998,0.965,0.563,0.285,unknown
37594,751.8799999999998,0.914,0.503,0.243,unknown
37595,751.8999999999999,0.829,0.449,0.225,unknown
37596,751.9199999999998,0.775,0.431,0.232,unknown
37597,751.9399999999998,0.815,0.429,0.256,unknown
37598,751.9599999999998,0.869,0.422,0.268,unknown
37599,751.9799999999998,0.908,0.424,0.27,unknown
37600,751.9999999999998,0.926,0.413,0.267,unknown
37601,752.0199999999998,0.908,0.39,0.251,unknown
37602,752.0399999999998,0.866,0.362,0.228,unknown
37603,752.0599999999998,0.858,0.356,0.222,unknown
37604,752.0799999999998,0.89,0.378,0.228,unknown
37605,752.0999999999998,0.905,0.399,0.233,unknown
37606,752.1199999999998,0.898,0.405,0.23,unknown
37607,752.1399999999998,0.893,0.406,0.236,unknown
37608,752.1599999999999,0.877,0.402,0.237,unknown
37609,752.1799999999998,0.862,0.395,0.239,unknown
37610,752.1999999999998,0.87,0.401,0.254,unknown
37611,752.2199999999998,0.883,0.412,0.264,unknown
37612,752.2399999999998,0.869,0.409,0.276,unknown
37613,752.2599999999998,0.841,0.402,0.275,unknown
37614,752.2799999999997,0.852,0.411,0.271,unknown
37615,752.2999999999998,0.868,0.422,0.265,unknown
37616,752.3199999999998,0.887,0.433,0.262,unknown
37617,752.3399999999998,0.895,0.434,0.247,unknown
37618,752.3599999999998,0.881,0.426,0.227,unknown
37619,752.3799999999998,0.859,0.41,0.211,unknown
37620,752.3999999999999,0.869,0.406,0.201,unknown
37621,752.4199999999998,0.892,0.413,0.2,unknown
37622,752.4399999999998,0.912,0.42,0.2,unknown
37623,752.4599999999998,0.914,0.427,0.203,unknown
37624,752.4799999999998,0.897,0.429,0.205,unknown
37625,752.4999999999998,0.879,0.426,0.206,unknown
37626,752.5199999999998,0.876,0.427,0.215,unknown
37627,752.5399999999998,0.886,0.429,0.226,unknown
37628,752.5599999999998,0.892,0.426,0.239,unknown
37629,752.5799999999998,0.887,0.42,0.247,unknown
37630,752.5999999999998,0.882,0.412,0.248,unknown
37631,752.6199999999998,0.882,0.403,0.245,unknown
37632,752.6399999999998,0.892,0.39,0.24,unknown
37633,752.6599999999999,0.904,0.375,0.235,unknown
37634,752.6799999999998,0.91,0.36,0.239,unknown
37635,752.6999999999998,0.915,0.348,0.248,unknown
37636,752.7199999999998,0.922,0.338,0.267,unknown
37637,752.7399999999998,0.92,0.331,0.285,unknown
37638,752.7599999999998,0.904,0.324,0.3,unknown
37639,752.7799999999997,0.892,0.322,0.312,unknown
37640,752.7999999999998,0.879,0.324,0.325,unknown
37641,752.8199999999998,0.862,0.33,0.339,unknown
37642,752.8399999999998,0.854,0.337,0.35,unknown
37643,752.8599999999998,0.848,0.348,0.365,unknown
37644,752.8799999999998,0.84,0.35,0.383,unknown
37645,752.8999999999999,0.832,0.354,0.394,unknown
37646,752.9199999999998,0.836,0.357,0.399,unknown
37647,752.9399999999998,0.839,0.357,0.401,unknown
37648,752.9599999999998,0.842,0.347,0.404,unknown
37649,752.9799999999998,0.827,0.327,0.405,unknown
37650,752.9999999999998,0.827,0.316,0.405,unknown
37651,753.0199999999998,0.832,0.308,0.408,unknown
37652,753.0399999999998,0.837,0.303,0.404,unknown
37653,753.0599999999998,0.846,0.306,0.4,unknown
37654,753.0799999999998,0.853,0.315,0.397,unknown
37655,753.0999999999998,0.868,0.326,0.391,unknown
37656,753.1199999999998,0.873,0.331,0.387,unknown
37657,753.1399999999998,0.867,0.335,0.388,unknown
37658,753.1599999999999,0.857,0.341,0.394,unknown
37659,753.1799999999998,0.847,0.348,0.396,unknown
37660,753.1999999999998,0.844,0.355,0.393,unknown
37661,753.2199999999998,0.838,0.358,0.396,unknown
37662,753.2399999999998,0.829,0.36,0.393,unknown
37663,753.2599999999998,0.837,0.368,0.389,unknown
37664,753.2799999999997,0.842,0.371,0.386,unknown
37665,753.2999999999998,0.849,0.371,0.379,unknown
37666,753.3199999999998,0.856,0.368,0.371,unknown
37667,753.3399999999998,0.862,0.362,0.372,unknown
37668,753.3599999999998,0.864,0.357,0.371,unknown
37669,753.3799999999998,0.867,0.35,0.372,unknown
37670,753.3999999999999,0.867,0.344,0.371,unknown
37671,753.4199999999998,0.863,0.342,0.369,unknown
37672,753.4399999999998,0.86,0.338,0.365,unknown
37673,753.4599999999998,0.862,0.339,0.363,unknown
37674,753.4799999999998,0.864,0.342,0.363,unknown
37675,753.4999999999998,0.87,0.348,0.36,unknown
37676,753.5199999999998,0.87,0.35,0.358,unknown
37677,753.5399999999998,0.87,0.352,0.356,unknown
37678,753.5599999999998,0.864,0.352,0.354,unknown
37679,753.5799999999998,0.862,0.353,0.354,unknown
37680,753.5999999999998,0.861,0.35,0.355,unknown
37681,753.6199999999998,0.865,0.352,0.356,unknown
37682,753.6399999999998,0.87,0.352,0.356,unknown
37683,753.6599999999999,0.872,0.347,0.355,unknown
37684,753.6799999999998,0.874,0.343,0.35,unknown
37685,753.6999999999998,0.874,0.337,0.346,unknown
37686,753.7199999999998,0.872,0.333,0.344,unknown
37687,753.7399999999998,0.875,0.333,0.345,unknown
37688,753.7599999999998,0.876,0.333,0.345,unknown
37689,753.7799999999997,0.877,0.335,0.344,unknown
37690,753.7999999999998,0.877,0.336,0.347,unknown
37691,753.8199999999998,0.875,0.337,0.346,unknown
37692,753.8399999999998,0.875,0.338,0.344,unknown
37693,753.8599999999998,0.875,0.338,0.342,unknown
37694,753.8799999999998,0.876,0.338,0.343,unknown
37695,753.8999999999999,0.877,0.336,0.342,unknown
37696,753.9199999999998,0.876,0.336,0.34,unknown
37697,753.9399999999998,0.876,0.339,0.341,unknown
37698,753.9599999999998,0.876,0.339,0.342,unknown
37699,753.9799999999998,0.879,0.339,0.341,unknown
37700,753.9999999999998,0.88,0.339,0.338,unknown
37701,754.0199999999998,0.881,0.339,0.337,unknown
37702,754.0399999999998,0.877,0.336,0.337,unknown
37703,754.0599999999998,0.879,0.335,0.338,unknown
37704,754.0799999999998,0.88,0.336,0.339,unknown
37705,754.0999999999998,0.879,0.336,0.339,unknown
37706,754.1199999999998,0.877,0.335,0.338,unknown
37707,754.1399999999998,0.876,0.333,0.338,unknown
37708,754.1599999999999,0.88,0.332,0.339,unknown
37709,754.1799999999998,0.879,0.332,0.338,unknown
37710,754.1999999999998,0.882,0.331,0.338,unknown
37711,754.2199999999998,0.882,0.33,0.338,unknown
37712,754.2399999999998,0.88,0.332,0.337,unknown
37713,754.2599999999998,0.88,0.332,0.336,unknown
37714,754.2799999999997,0.879,0.331,0.337,unknown
37715,754.2999999999998,0.878,0.332,0.337,unknown
37716,754.3199999999998,0.88,0.331,0.337,unknown
37717,754.3399999999998,0.884,0.332,0.337,unknown
37718,754.3599999999998,0.887,0.333,0.333,unknown
37719,754.3799999999998,0.883,0.332,0.333,unknown
37720,754.3999999999999,0.88,0.33,0.333,unknown
37721,754.4199999999998,0.881,0.331,0.335,unknown
37722,754.4399999999998,0.882,0.33,0.336,unknown
37723,754.4599999999998,0.884,0.331,0.335,unknown
37724,754.4799999999998,0.881,0.332,0.336,unknown
37725,754.4999999999998,0.88,0.331,0.336,unknown
37726,754.5199999999998,0.881,0.33,0.332,unknown
37727,754.5399999999998,0.882,0.33,0.332,unknown
37728,754.5599999999998,0.885,0.329,0.333,unknown
37729,754.5799999999998,0.884,0.329,0.334,unknown
37730,754.5999999999998,0.883,0.328,0.333,unknown
37731,754.6199999999998,0.882,0.327,0.332,unknown
37732,754.6399999999998,0.881,0.33,0.335,unknown
37733,754.6599999999999,0.881,0.33,0.335,unknown
37734,754.6799999999998,0.882,0.329,0.334,unknown
37735,754.6999999999998,0.88,0.329,0.332,unknown
37736,754.7199999999998,0.88,0.33,0.332,unknown
37737,754.7399999999998,0.884,0.329,0.331,unknown
37738,754.7599999999998,0.887,0.329,0.328,unknown
37739,754.7799999999997,0.889,0.329,0.326,unknown
37740,754.7999999999998,0.888,0.327,0.324,unknown
37741,754.8199999999998,0.889,0.328,0.325,unknown
37742,754.8399999999998,0.885,0.327,0.328,unknown
37743,754.8599999999998,0.883,0.327,0.328,unknown
37744,754.8799999999998,0.884,0.329,0.327,unknown
37745,754.8999999999999,0.885,0.329,0.327,unknown
37746,754.9199999999998,0.886,0.33,0.327,unknown
37747,754.9399999999998,0.886,0.327,0.325,unknown
37748,754.9599999999998,0.885,0.327,0.325,unknown
37749,754.9799999999998,0.885,0.327,0.326,unknown
37750,754.9999999999998,0.887,0.326,0.327,unknown
37751,755.0199999999998,0.892,0.326,0.325,unknown
37752,755.0399999999998,0.892,0.326,0.326,unknown
37753,755.0599999999998,0.889,0.327,0.323,unknown
37754,755.0799999999998,0.883,0.326,0.323,unknown
37755,755.0999999999998,0.884,0.326,0.324,unknown
37756,755.1199999999998,0.887,0.327,0.322,unknown
37757,755.1399999999998,0.889,0.328,0.324,unknown
37758,755.1599999999999,0.888,0.327,0.324,unknown
37759,755.1799999999998,0.885,0.328,0.324,unknown
37760,755.1999999999998,0.885,0.326,0.324,unknown
37761,755.2199999999998,0.887,0.326,0.323,unknown
37762,755.2399999999998,0.889,0.326,0.326,unknown
37763,755.2599999999998,0.889,0.326,0.325,unknown
37764,755.2799999999997,0.89,0.323,0.324,unknown
37765,755.2999999999998,0.888,0.324,0.325,unknown
37766,755.3199999999998,0.885,0.325,0.323,unknown
37767,755.3399999999998,0.886,0.326,0.325,unknown
37768,755.3599999999998,0.888,0.327,0.326,unknown
37769,755.3799999999998,0.888,0.327,0.325,unknown
37770,755.3999999999999,0.887,0.326,0.324,unknown
37771,755.4199999999998,0.888,0.325,0.323,unknown
37772,755.4399999999998,0.888,0.326,0.323,unknown
37773,755.4599999999998,0.89,0.326,0.324,unknown
37774,755.4799999999998,0.889,0.325,0.324,unknown
37775,755.4999999999998,0.886,0.327,0.325,unknown
37776,755.5199999999998,0.886,0.327,0.326,unknown
37777,755.5399999999998,0.887,0.327,0.322,unknown
37778,755.5599999999998,0.887,0.325,0.323,unknown
37779,755.5799999999998,0.888,0.324,0.322,unknown
37780,755.5999999999998,0.891,0.326,0.325,unknown
37781,755.6199999999998,0.89,0.326,0.324,unknown
37782,755.6399999999998,0.887,0.327,0.323,unknown
37783,755.6599999999999,0.885,0.327,0.322,unknown
37784,755.6799999999998,0.883,0.327,0.323,unknown
37785,755.6999999999998,0.884,0.327,0.325,unknown
37786,755.7199999999998,0.888,0.325,0.323,unknown
37787,755.7399999999998,0.891,0.326,0.325,unknown
37788,755.7599999999998,0.893,0.327,0.324,unknown
37789,755.7799999999997,0.892,0.326,0.323,unknown
37790,755.7999999999998,0.885,0.326,0.323,unknown
37791,755.8199999999998,0.885,0.325,0.32,unknown
37792,755.8399999999998,0.886,0.327,0.322,unknown
37793,755.8599999999998,0.889,0.327,0.324,unknown
37794,755.8799999999998,0.888,0.326,0.324,unknown
37795,755.8999999999999,0.886,0.326,0.322,unknown
37796,755.9199999999998,0.886,0.327,0.323,unknown
37797,755.9399999999998,0.887,0.325,0.323,unknown
37798,755.9599999999998,0.889,0.326,0.324,unknown
37799,755.9799999999998,0.89,0.326,0.324,unknown
37800,755.9999999999998,0.889,0.322,0.322,unknown
37801,756.0199999999998,0.888,0.324,0.322,unknown
37802,756.0399999999998,0.886,0.324,0.323,unknown
37803,756.0599999999998,0.887,0.324,0.322,unknown
37804,756.0799999999998,0.889,0.326,0.324,unknown
37805,756.0999999999998,0.887,0.327,0.323,unknown
37806,756.1199999999998,0.888,0.326,0.321,unknown
37807,756.1399999999998,0.889,0.325,0.324,unknown
37808,756.1599999999999,0.89,0.327,0.321,unknown
37809,756.1799999999998,0.888,0.326,0.321,unknown
37810,756.1999999999998,0.887,0.326,0.322,unknown
37811,756.2199999999998,0.888,0.326,0.32,unknown
37812,756.2399999999998,0.886,0.325,0.32,unknown
37813,756.2599999999998,0.891,0.332,0.321,unknown
37814,756.2799999999997,0.916,0.335,0.311,unknown
37815,756.2999999999998,0.978,0.379,0.315,unknown
37816,756.3199999999998,0.956,0.403,0.337,unknown
37817,756.3399999999998,0.906,0.381,0.359,unknown
37818,756.3599999999998,0.885,0.39,0.389,unknown
37819,756.3799999999998,0.896,0.49,0.403,unknown
37820,756.3999999999999,0.905,0.565,0.385,unknown
37821,756.4199999999998,0.813,0.556,0.408,unknown
37822,756.4399999999998,0.709,0.444,0.423,unknown
37823,756.4599999999998,0.786,0.425,0.427,unknown
37824,756.4799999999998,0.763,0.43,0.422,unknown
37825,756.4999999999998,0.736,0.405,0.459,unknown
37826,756.5199999999998,0.728,0.372,0.506,unknown
37827,756.5399999999998,0.676,0.315,0.537,unknown
37828,756.5599999999998,0.685,0.272,0.542,unknown
37829,756.5799999999998,0.801,0.314,0.554,unknown
37830,756.5999999999998,0.819,0.38,0.526,unknown
37831,756.6199999999998,0.729,0.336,0.475,unknown
37832,756.6399999999998,0.63,0.346,0.424,unknown
37833,756.6599999999999,0.565,0.328,0.446,unknown
37834,756.6799999999998,0.627,0.345,0.563,unknown
37835,756.6999999999998,0.622,0.452,0.683,unknown
37836,756.7199999999998,0.493,0.424,0.716,unknown
37837,756.7399999999998,0.436,0.355,0.742,unknown
37838,756.7599999999998,0.566,0.397,0.802,unknown
37839,756.7799999999997,0.722,0.424,0.826,unknown
37840,756.7999999999998,0.753,0.412,0.793,unknown
37841,756.8199999999998,0.592,0.376,0.697,unknown
37842,756.8399999999998,0.526,0.353,0.681,unknown
37843,756.8599999999998,0.565,0.379,0.696,unknown
37844,756.8799999999998,0.598,0.373,0.756,unknown
